mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4898131378439114,2023-05-05 20:16,QrangeJuice鲜橙汁儿,https://weibo.com/7127835594?refer_flag=1001030103_,听了马斯克说地球其实想让人类做硅基生物的跳板的观点，有一个新想法AI是男权社会到女权社会的跳板。大家都知道熵的概念，熵增意味着混乱，宇宙通过熵减产生秩序，所以熵减被奉为至上法则。人类社会秩序通过熵减构建，接着产生私有制、所谓文明和理性也诞生了。然后就到了AI诞生，把人类混乱的、千奇百怪的想法都综合起来，以一种近乎完美的形式呈现，即终极秩序和终极理性。瞬间，思想和表达也可以流水化生产了。很多人总说AI没有创新能力，无法做价值判断，这些都没有说到点子上，chatgpt比我形成的创意、拟的想法要好太多。但chatgpt无论发展到什么阶段，最大的致命点就是绝对秩序和绝对理性，简言之，就是太“完美”了。“完美”到没意思。那什么是有意思呢？其实是熵增，熵增虽然代表混乱，但也昭示着无限♾️️，即无限的创造力，这是造世主最原始的力量，而熵减只是一种对抗，是朝着聚焦和缩小的方向走的，最后浓缩到一个终点，就一动不动了。所以你会发现混乱的另一面是创新、多样和有趣，地理交通上的局限，创造了不同的语言、不同的国家、不同的文化。人类无法预知所有棋谱的走法，才觉得围棋是多么有意思有挑战，而AI的降临直接毁掉了这一游戏。AI的理性的另一面是作弊、是垄断，走向绝对秩序，浇灭了所有火焰，便也不再有火焰。说这么多回到主题，为什么AI是男权向女权社会发展的跳板呢？因为男权社会建立在熵减的基础上，它亲手炮制了一套秩序体系，私有制就是是母系社会向父系社会演化的转折点。男性崇尚理性，阳性是外显的，太阳是象征。而女性是混乱的代表，阴性是内隐的，黑洞是象征。过去所谓的文明社会只不过是一个崇尚熵减、崇尚阳具的社会，因为秩序给了人类对抗无力的安全感，看得见的东西才是神圣的，他们打压阴性，表面上说厌恶混乱，实际上是恐惧熵增、恐惧黑洞的无穷力量。太阳固然能量巨大，但是有限的，真正令人敬畏的是黑洞的无穷。非常喜欢《瞬息全宇宙》这部电影是因为它的宇宙观，它表达出女性的混乱、无序、情绪化的另一面是创造力和生命力。所以，当AI能够替代男性趋向于绝对理性的时候，什么是稀有而珍贵的呢？就是混乱、感性、不完美。这才让人感受到人依旧是人，不是机器。宇宙创生于熵增、也将朝着熵增生长，这样宇宙才是活着的，人类创生于母体、也要朝着女性社会去发展。所以拥抱自己的感性、情绪化和不完美，因为这意味着强大的创生力。我可不会做个情绪稳定的大人，因为这和和AI、和男人没两样，无趣。 ,iPad Pro,,,,https://weibo.com/7127835594/MFaQpzpoK,0,0,0,没有认证,neutral,0.27008047699928284,0.5020565986633301,0.22786295413970947
4897690373326196,2023-05-04 15:04,新西兰先驱报中文网,https://weibo.com/5752835041?refer_flag=1001030103_,被指用人工智能和ChatGPT作弊，两所高中的学生及家长表示不服 —— 用人工智能抄袭和检查抄袭，是“以子之矛攻子之盾”？  ​,新西兰先驱报中文网,,,https://wx2.sinaimg.cn/orj360/006hkjbXly8hdmd2y8ns7j30x80huq5d.jpg,https://weibo.com/5752835041/MEZn7dXik,0,0,0,蓝V认证,negative,0.8645666837692261,0.1095166727900505,0.025916699320077896
4897494277029900,2023-05-04 02:04,Bottlenecks_,https://weibo.com/6225836885?refer_flag=1001030103_,当有的地方的学校在竭尽全力阻止学生使用ChatGPT，将它视为作弊者的天堂的时候，有些地方的学校已经开始在想怎么让自己的学生能更好的利用ChatGPT完成作业，甚至通过考试。这难道不是趋势吗？眼光决定着一切，差距真的大。 ​,iPhone,,,,https://weibo.com/6225836885/MEUgPtuNu,0,0,2,没有认证,negative,0.7614163756370544,0.1665695309638977,0.07201408594846725
4897450495842883,2023-05-03 23:10,教师资格证考试学习,https://weibo.com/5091047078?refer_flag=1001030103_,可汗学院创始人可汗在Ted上的演讲，他分享了可汗学院使用GPT-4辅助学生学习的故事，对于很多人对于学生使用ChatGPT作弊的担忧，可汗认为如果正确的使用AI，可以极大改善这个问题。他分享了可汗学院在使用GPT-4作为学生助教的经验：当学生问AI助教问题时，AI不会直接给出答案，而是引导学生一步步找出答案。当学生犯错误的时候，AI不仅能发现错误，还让学生解释他们的推理过程，而且它做得非常出色，不仅仅是一般的辅导老师，而是优秀的辅导老师才能做到的。现在已经有几千人在可汗学院上使用AI助教。当学生在学习某本著作是，学生可以针对著作中的问题和AI进行深入对话，比如AI可以回答：为什么《了不起的盖茨比》中，杰·盖茨比一直在看远处的绿光？这种方式让学习更加生动有趣。学生还可以和AI进行辩论，例如学生可以和AI辩论是否应该取消学生贷款。AI可以通过提问的方式帮助学生做阅读理解，比如当学生正在阅读史蒂夫·乔布斯在斯坦福的著名演讲，在阅读到某些部分时，他们可以点击某个小问题。然后AI会用苏格拉底式的方式（Prompt参考：），就像口试一样，向学生询问一些问题。AI可以在文章中高亮部分内容。为什么作者使用那个词？他们的意图是什么？这支持了他们的论点吗？AI还能帮助孩子们学习写作，例如通过一起写一个小故事的方式，孩子写两句，AI写两句，共同完成作品。或者AI帮助给出写作大纲，或者用苏格拉底式帮助学生梳理思路。AI不仅能帮助到学生，还能帮助到老师。在学生模式中，AI不会直接告诉学生答案，但是在老师模式，老师可以直接得到答案，并解释答案，还可以针对教学材料帮助准备教学计划。完整内容请看视频，这个视频的字幕是GPT-4翻译的，效果好很多，但是费用也不菲，$0.5美元，希望不要被夹！更希望能对大家有帮助！ L宝玉xp的微博视频文字记录：🔗gist.github.com/JimLiu/dc415d30b9ce2174df99696f9e970a17#file-transcript-txt🔗字幕文件下载：🔗gist.github.com/JimLiu/dc415d30b9ce2174df99696f9e970a17#file-subtitle-srt🔗 ,英语流利说超话,,,,https://weibo.com/5091047078/MET8dow03,2,0,2,黄V认证,neutral,0.22520923614501953,0.505542516708374,0.2692481577396393
4897368409377712,2023-05-03 17:44,i陆三金,https://weibo.com/1706699904?refer_flag=1001030103_,AI将如何改变教育？可汗学院CEO Sal Khan在最近的TED上描绘了一个非常激动人心的未来：人人都可拥有“苏格拉底”作为自己的老师。Sal Khan首先抛出了教育界的问题：接受一对一教学的学生比传统课堂的孩子表现得要好出两个标准差（2sigma）。（图1）但是教育资源是有限的，要让每个人都拥有自己专属的导师，专属的作文老师、数学老师，成本过于高昂。Sal Khan说他去年8月份的时候第一次见识到了GPT-4的力量，这让他两周没有睡好觉。他认为这将有机会把“2sigma问题”变成“2sigma机会”，而他在一年前都不相信可以解决这个问题。Sal Khan演示了他们花费6个月、数千人打造的khanmigo，这是基于GPT-4的教育助手，在可汗学院页面以对话机器人的形式出现。目前还只是Beta版本，在几个月内会推出正式版。khanmigo运用“苏格拉底”的方式，来教育数学、编程、阅读理解、写作练习等等，甚至也可以与学生进行“辩论”训练。khanmigo并不会向ChatGPT那样直接回答学生的问题，而是采用苏格拉底式教育法，一步步引导学生得出自己的结论。具体怎么做到这一点，“AI Thoughts”非常关键。“AI Thoughts”，允许AI在回答学生问题之前思考，这样可以显著提高其数学能力和思考能力。具体的做法是AI先进行生成，但是不与学生分享，在遇到学生出现错误的时候，并不告诉学生具体的错误，而是要学生解释是如何走到这一步的，引导学生回到正确的答案上来。（图2）Sal Khan还举了一个学习文学的案例，也非常有意思。一个学生在读《了不起的盖茨比》，盖茨比的一个行为让学生很疑惑，她上网搜了一圈答案，但是并没有让她满意，结果她想起了khanmigo，然后让其扮演盖茨比，问到了她想要的答案。（图3）关于大众担心的作弊问题，例如帮学生写作，Sal Khan说，AI不是“write for you”，而是“write with you”。学生写两个句子，AI写两个句子，他们一起合著。（图4）对于老师来说，khanmigo不仅是节省时间，还可以增效。AI还有老师模式，在这种模式下，AI可以为老师备课提供帮助，给出课程规划。Sal Khan说，上述的演示只是所有工作的冰山一角，还有更多的能力在被开发中。 ,微博网页版,,,https://wx3.sinaimg.cn/orj360/65ba2c80gy1hdlaaha76qj228m18mgus.jpg https://wx2.sinaimg.cn/orj360/65ba2c80gy1hdlb915c2lj229813ck8f.jpg https://wx4.sinaimg.cn/thumb150/65ba2c80gy1hdlan795zbj229m0wgkaz.jpg https://wx4.sinaimg.cn/orj360/65ba2c80gy1hdlatcw6shj229m0wywvo.jpg,https://weibo.com/1706699904/MEQZODlzq,27,2,39,没有认证,neutral,0.23180696368217468,0.5311166048049927,0.23707634210586548
4897199161606324,2023-05-03 06:32,宝玉xp,https://weibo.com/1727858283?refer_flag=1001030103_,可汗学院创始人可汗在Ted上的演讲，他分享了可汗学院使用GPT-4辅助学生学习的故事，对于很多人对于学生使用ChatGPT作弊的担忧，可汗认为如果正确的使用AI，可以极大改善这个问题。他分享了可汗学院在使用GPT-4作为学生助教的经验：当学生问AI助教问题时，AI不会直接给出答案，而是引导学生一步步找出答案。当学生犯错误的时候，AI不仅能发现错误，还让学生解释他们的推理过程，而且它做得非常出色，不仅仅是一般的辅导老师，而是优秀的辅导老师才能做到的。现在已经有几千人在可汗学院上使用AI助教。当学生在学习某本著作是，学生可以针对著作中的问题和AI进行深入对话，比如AI可以回答：为什么《了不起的盖茨比》中，杰·盖茨比一直在看远处的绿光？这种方式让学习更加生动有趣。学生还可以和AI进行辩论，例如学生可以和AI辩论是否应该取消学生贷款。AI可以通过提问的方式帮助学生做阅读理解，比如当学生正在阅读史蒂夫·乔布斯在斯坦福的著名演讲，在阅读到某些部分时，他们可以点击某个小问题。然后AI会用苏格拉底式的方式（Prompt参考：），就像口试一样，向学生询问一些问题。AI可以在文章中高亮部分内容。为什么作者使用那个词？他们的意图是什么？这支持了他们的论点吗？AI还能帮助孩子们学习写作，例如通过一起写一个小故事的方式，孩子写两句，AI写两句，共同完成作品。或者AI帮助给出写作大纲，或者用苏格拉底式帮助学生梳理思路。AI不仅能帮助到学生，还能帮助到老师。在学生模式中，AI不会直接告诉学生答案，但是在老师模式，老师可以直接得到答案，并解释答案，还可以针对教学材料帮助准备教学计划。完整内容请看视频，这个视频的字幕是GPT-4翻译的，效果好很多，但是费用也不菲，$0.5美元，希望不要被夹！更希望能对大家有帮助！ L宝玉xp的微博视频文字记录：🔗gist.github.com/JimLiu/dc415d30b9ce2174df99696f9e970a17#file-transcript-txt🔗字幕文件下载：🔗gist.github.com/JimLiu/dc415d30b9ce2174df99696f9e970a17#file-subtitle-srt🔗 ,微博视频号,,,,https://weibo.com/1727858283/MEMAQ6JSs,1264,56,807,红V认证,neutral,0.22520923614501953,0.505542516708374,0.2692481577396393
4896664324931850,2023-05-01 19:06,爱霸英语教学与翻译,https://weibo.com/7396349608?refer_flag=1001030103_,老外正常语速你能听懂多少? 坚持训练，听力口语突飞猛进 (ChatGPT帮助学生在家庭作业上作弊) # 英语听力 # 英语口语 # ChatGPT # 人工智能 # 教育 L爱霸英语教学与翻译的微博视频 ​,微博视频号,,,,https://weibo.com/7396349608/MEyGckGZY,1,0,2,没有认证,neutral,0.3844268321990967,0.3875053822994232,0.2280677855014801
4896246009958121,2023-04-30 15:24,迪拜人沫沫吐,https://weibo.com/1932255595?refer_flag=1001030103_,因为一个班级有三分之一的学生被发现使用人工智能程序如ChatGPT来写论文，科廷大学迪拜分校（Curtin University Dubai）正要求学生提交手写的文章样本（submit handwritten writing samples）进行比较。鉴于学生会使用ChatGPT等人工智能程序进行作弊，科廷大学迪拜分校正考虑永久恢复“手写考试”（handwritten exams）。O1/3学生用ChatGPT作弊，迪拜一大学宣布重新启用线下手写考试 ,微博网页版,,,https://wx2.sinaimg.cn/orj360/732be16bgy1hdhr75dcqrj20zk0qodm2.jpg,https://weibo.com/1932255595/MEnNuFMyR,0,0,0,黄V认证,neutral,0.3817276656627655,0.5046595931053162,0.11361272633075714
4895904366070568,2023-04-29 16:47,卢诗翰,https://weibo.com/3276099007?refer_flag=1001030103_,"美国那边现在正在打GPT魔法战争~一开始，是很多大学生用GPT来写作业写论文斯坦福日报在学生中的匿名调查甚至显示：89%的大学生在作业和论文中用过ChatGPT~教师们显然不可能允许这样的情况，用AI写论文和作弊有什么区别？有的地方选择禁用AI，有的地方是加强审核~当各位老师为此绞尽脑汁时，一款新工具出现了，GPTzero~他能分辨一段话中哪些是人类表述哪些是AI表述学校和教师们大喜，纷纷开始用这个工具来检测学生论文是否有用AI~但故事还没完~很快，对抗GPTzero的工具又出现了，他能优化你的内容，让你的内容看起来不那么容易被""AI查重”检测出来~也就是说，人类发明了AI，用AI来写论文然后又发明了一个AI，用来检测你是否用AI写论文然后现在又发明了一个AI，用这个AI来阻止上一个AI检测你是否用AI写论文随着时间发展，双方魔法战争估计会继续升级~ ",微博网页版,,,https://wx3.sinaimg.cn/orj360/c3454dbfly1hdgnxotxksj20pg0peajh.jpg https://wx1.sinaimg.cn/orj360/c3454dbfly1hdgnxo7uujj20oz0rp7gl.jpg https://wx3.sinaimg.cn/orj360/c3454dbfly1hdgnxomqm8j20pv0s1qjs.jpg https://wx4.sinaimg.cn/orj360/c3454dbfly1hdgnxoyzxxj20w90jhgvq.jpg https://wx1.sinaimg.cn/orj360/c3454dbfly1hdgnxpf7hvj20h90jyjzu.jpg,https://weibo.com/3276099007/MEeUspteo,623,253,3451,红V认证,neutral,0.3272978663444519,0.4792023003101349,0.19349978864192963
4895889048472819,2023-04-29 15:46,大唐热心市民花某,https://weibo.com/5217705082?refer_flag=1001030103_,……这一届里有几个学弟学妹还真的用ChatGPT写了一大部分毕业论文，只能说这才多久，一开始我记得也只能一问一答吧？现在再去调戏都能反问产出文章了，ai成长速度人类无法想象，而且查重率只有9%左右，有个以前社团的学妹私下告诉我，英专还不止几个人用这个法子，甚至有个老哥除了引用和文献综述，其他没几个字是自己输出，真的是绝了，英专本科论文解决新思路是吧至于我怎么知道的，嗯，只能说已经拿到毕业证的人是会口嗨得意忘形一点，不过他们说了学校又能怎么样呢？毕竟我国高校也没有把这玩意儿列为作弊，这是其一，其二，人家查重率摆在那里，你也说不出话啊，就算去查，只要学生一口咬定只是口嗨而已又能怎么样呢2333 ,微博轻享版,,,,https://weibo.com/5217705082/MEevKzyan,0,0,1,没有认证,negative,0.42826372385025024,0.38176843523979187,0.18996790051460266
